"","PLAYER","TEAM","YEAR","HT","POS","AGE","Pos","Numb","G","X2PA","X3PA","FTA","Poss","Ast.Pos","Tov.Pos","Stl.G","Blk.G","TS","FTA.G","Three.G","Two.G","Three.Per","Two.Per","FTA.FGA","Three.FGA","OR.G","DR.G","PF.G","adjTempo","adjOE","adjDE"
"148","Moritz Wagner","Michigan","Junior","11-Jun","C",20.9,"F",3,107,194.666666666667,120,92.3333333333333,10.5569329734593,0.0566844341889947,0.130962233317354,0.862618083670715,0.412550607287449,1.27267718018168,2.41443994601889,3.11794871794872,5.09610886189834,0.356231725146199,0.646706642237151,0.298987445499931,0.355052573917458,1.28924876293297,3.92748538011696,2.69430949167791,64.4160333333333,114.789,97.75675
"149","Mustapha Heron","Auburn","Sophomore","5-Jun","SG",20.3,"G",2,64,254.666666666667,121.333333333333,174.666666666667,16.32875,0.0661504753931834,0.133781733466809,1.07291666666667,0.104166666666667,1.13190176048547,5.45833333333333,3.79166666666667,7.95833333333333,0.361538461538462,0.47824427480916,0.466698307229869,0.321863629172599,1.39583333333333,4.17708333333333,2.61458333333333,72.9126666666667,111.599333333333,101.0186
"150","Nick Ward","Michigan State","Sophomore","8-Jun","C",20.6,"F",2,70,268,0.666666666666667,184.666666666667,11.6548571428571,0.0414222343718514,0.142976724388617,0.323809523809524,1.40952380952381,1.29479141702414,5.27619047619048,0.019047619047619,7.65714285714286,0.666666666666667,0.62822531957897,0.689864923747277,0.00266666666666667,2.71428571428571,4.19047619047619,2.4952380952381,66.9860666666667,115.262,95.5235666666667
"151","Noah Dickerson","Washington","Junior","3-Jun","C",21.2,"F",3,98,273,5.66666666666667,171.666666666667,12.6149554367201,0.0580745660400395,0.1459904409744,0.645544630364365,0.536010005175091,1.21048977327914,5.19874743641347,0.175354110363598,8.30360531309298,0.237037037037037,0.551335615289104,0.605318495971098,0.0200606964414876,2.5580999750829,5.20748758936615,3.30599160485309,71.4915666666667,106.532833333333,103.427366666667
"152","Nojel Eastern","Purdue","Freshman","6-Jun","SG",18.9,"G",1,37,78,9,48,4.00324324324324,0.263300027005131,0.270051309748852,0.567567567567568,0.135135135135135,0.989641139474658,1.2972972972973,0.243243243243243,2.10810810810811,0.333333333333333,0.5,0.551724137931034,0.103448275862069,1,1.51351351351351,1.54054054054054,67.1525,117.792,97.0782
"153","Omari Spellman","Villanova","Freshman","9-Jun","PF",20.7,"F",1,40,186,150,70,10.17,0.0737463126843658,0.0983284169124877,0.65,1.475,1.18320610687023,1.75,3.75,4.65,0.433333333333333,0.510752688172043,0.208333333333333,0.446428571428571,2.25,5.775,2.3,68.7242,122.728,99.3109
"154","PJ Washington","Kentucky","Freshman","8-Jun","PF",19.6,"F",1,37,238,21,208,11.3924324324324,0.1352249003606,0.168438033782501,0.756756756756757,0.837837837837838,1.13830879835673,5.62162162162162,0.567567567567568,6.43243243243243,0.238095238095238,0.542016806722689,0.803088803088803,0.0810810810810811,1.81081081081081,3.89189189189189,2.7027027027027,68.7603,109.639,100.541
"155","Quinndary Weatherspoon","Mississippi State","Junior","4-Jun","SG",21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Quinton Rose","Temple","Sophomore","8-Jun","SF",20.2,"G",2,65,262,118.333333333333,99.6666666666667,15.2036742424242,0.142678995691488,0.14980759563446,1.50031565656566,0.267045454545455,1.02900777850451,3.05271464646465,3.6082702020202,8.00063131313131,0.328638497652582,0.479079595058977,0.278722609919302,0.305442118261968,0.766098484848485,3.45675505050505,1.8292297979798,67.4380666666667,104.669666666667,103.811333333333
"157","Rawle Alkins","Arizona","Sophomore","5-Jun","SG",20.4,"G",2,60,154.666666666667,101,99,13.385428907168,0.177029725306776,0.171907712094618,1.13787700744222,0.645906776341559,1.12088671679989,3.75048962005484,3.73873873873874,5.68272620446534,0.362379734502497,0.494852093737995,0.394252012643499,0.396202239463358,1.75989032510772,3.07716412064238,2.17900509204857,66.7709,116.471333333333,100.2204
"158","Ray Spalding","Louisville","Junior","10-Jun","PF",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","Reid Travis","Stanford","Junior","8-Jun","C",22.4,"F",3,90,330.333333333333,30.8333333333333,196,15.9538924162258,0.0565373902958261,0.119939499786822,0.687125220458554,0.160537918871252,1.16069763432938,6.21194885361552,0.883774250440917,10.4562169312169,0.147540983606557,0.555999548453458,0.558200352238816,0.0654424827892516,3.00291005291005,5.24770723104056,2.44726631393298,69.0851833333333,105.983166666667,100.945316666667
"160","Renathan Ona Embo","Tulane","Sophomore","5-Jun","SG",19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Rob Gray","Houston","Senior","2-Jun","PG",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","Robert Franks","Washington State","Junior","7-Jun","PF",21.3,"F",3,84,141.333333333333,106.333333333333,78.6666666666667,11.1452632071061,0.115242071865955,0.161843426337833,0.300257129499766,0.705867227676484,1.11097790135782,2.64303412809724,3.56823281907433,4.71236559139785,0.34331616137912,0.49525324445791,0.319448882486468,0.433957351143705,1.17571294997662,3.40378681626928,2.29020570359981,68.14295,104.4445,108.6705
"163","Robert Williams","Texas A&M","Sophomore","10-Jun","C",20.4,"F",2,61,224.666666666667,14,80,10.750394265233,0.133887636957029,0.162615352373686,0.759139784946237,2.49462365591398,1.21106293195109,2.63082437275986,0.460215053763441,7.39641577060932,0.037037037037037,0.641895249453389,0.332894158981115,0.058102766798419,2.58853046594982,6.28745519713262,2.07956989247312,67.8475333333333,106.880666666667,98.9545333333333
"164","Ronshad Shabazz","Appalachian State","Junior","5-Jun","SG",22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Sagaba Konate","West Virginia","Sophomore","8-Jun","C",NA,"F",2,73,239.333333333333,0,81.3333333333333,8.74048048048048,0.0612429765287706,0.14408655536937,0.403903903903904,2.62562562562563,1.1368825482126,2.24824824824825,0,6.62062062062062,0,0.527791068580542,0.352631578947368,0,2.13713713713714,3.85535535535536,2.65665665665666,69.4410666666667,114.507333333333,95.8101333333333
"166","Sedrick Barefield","Utah","Junior","2-Jun","PG",21.4,"G",2,56,121.333333333333,137.333333333333,84.3333333333333,11.6911111111111,0.19838315522815,0.154474754973185,0.826388888888889,0.0625,1.1105937083216,2.83333333333333,4.58333333333333,4.08333333333333,0.366724738675958,0.451587301587302,0.328007518796992,0.526315789473684,0.277777777777778,1.77083333333333,1.47222222222222,66.6410666666667,110.294666666667,100.783
"167","Shai Gilgeous-Alexander","Kentucky","Freshman","6-Jun","PG/SG",19.7,"G",1,37,320,57,174,14.9340540540541,0.342044302881135,0.179166063413928,1.64864864864865,0.486486486486487,1.17294294029456,4.7027027027027,1.54054054054054,8.64864864864865,0.403508771929825,0.5,0.461538461538462,0.151193633952255,0.891891891891892,3.24324324324324,1.67567567567568,68.7603,109.639,100.541
"168","Shake Milton","Southern Methodist","Junior","6-Jun","PG/SG",21.5,"G",3,87,143,149.5,94.3333333333333,14.4661443001443,0.290991953378803,0.138712356424794,1.25692640692641,0.467388167388167,1.20651900481937,3.67272727272727,5.45721500721501,5.4010101010101,0.42898598572239,0.470955431375222,0.325584474386355,0.507019870058195,0.511038961038961,3.69574314574315,1.61681096681097,64.2858,113.587333333333,97.5764833333333
"169","Shamorie Ponds","St. John's","Sophomore","1-Jun","PG",19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Shawntrez Davis","Bethune Cookman","Junior","9-Jun","PF",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","Shelton Mitchell","Clemson","Junior","2-Jun","PG",23.2,"G",2,62,169.666666666667,112,115.333333333333,12.4815047021944,0.288550101730799,0.163481550185073,0.723441309648206,0.0431905259491466,1.12820497956701,3.62591431556949,3.48310693138279,5.37129919888541,0.396139705882353,0.436481089969462,0.409554055842265,0.387530955216545,0.409265064437478,2.39254615116684,1.50121908742598,66.2156333333333,110.614666666667,98.1996666666667
"172","Sviatoslav Mykhailiuk","Kansas","Senior","8-Jun","SG",20.8,"G",4,136,131.1,180,42.1,10.0570366300366,0.167683965048601,0.124087844130626,0.829468864468864,0.230494505494506,1.1264455182858,1.13195970695971,4.84879120879121,3.50391941391941,0.406205295879209,0.463379806504343,0.138430640485064,0.592729357469299,0.792289377289377,2.07307692307692,1.89192307692308,69.07635,118.2279,96.53277
"173","Takal Molson","Canisius","Freshman","6-Jun","SF",19.4,"G",1,33,188,122,143,13.4218181818182,0.194165989343448,0.158042084349318,1.18181818181818,0.424242424242424,1.11820229539848,4.33333333333333,3.6969696969697,5.6969696969697,0.368852459016393,0.48936170212766,0.461290322580645,0.393548387096774,1.81818181818182,3.15151515151515,2.63636363636364,68.9184,108.588,101.04
"174","Tashawn Berry","Dakota College","Junior","3-Jun","SG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","Tavarius Shine","Oklahoma State","Junior","6-Jun","SF",23.9,"G",3,88,78.5,103.5,57.3333333333333,8.09190967741936,0.122387445654961,0.137205050564739,0.820537634408602,0.516505376344086,1.05226901812133,1.9646438172043,3.55213709677419,2.64194220430108,0.317895901727018,0.498138998682477,0.312244634096738,0.602054571662419,0.925698924731183,2.17760752688172,2.31757392473118,66.2960333333333,107.737333333333,100.400016666667
"176","Terence Davis","Mississippi","Junior","4-Jun","SG",20.8,"G",3,88,192.5,143.833333333333,89.3333333333333,13.1695509259259,0.128998956451265,0.136939056758116,0.974421296296296,0.620833333333333,1.0533079037732,2.71331018518518,4.35902777777778,5.76481481481482,0.315167807103291,0.520530243519246,0.321604206116348,0.420116042754784,1.25659722222222,3.74641203703704,2.70763888888889,70.3132166666667,108.4045,105.108333333333
"177","Terry Larrier","Connecticut","Junior","8-Jun","SF",22.6,"G",1,29,237,135,71,16.2841379310345,0.0529391834660342,0.146112146366254,0.689655172413793,0.241379310344828,0.999404820950302,2.44827586206897,4.6551724137931,8.17241379310345,0.377777777777778,0.409282700421941,0.190860215053763,0.362903225806452,1.31034482758621,3.44827586206897,1.68965517241379,66.9966,99.9833,107.321
"178","Theo Pinson","North Carolina","Senior","6-Jun","PG/SG",22.4,"F",4,122,133.1,47.6,84.1,8.46716512226512,0.456072142720227,0.201194426857047,0.867908622908623,0.344192406692407,1.04308744442315,2.5584555984556,1.53416344916345,4.08642857142857,0.246606262366906,0.493742482742483,0.445916015963908,0.298877825627435,1.29709459459459,3.61821428571429,1.8733462033462,70.90051,118.3326,97.08692
"179","Tony Carr","Penn State","Sophomore","3-Jun","PG",20.4,"G",2,70,355,169.666666666667,175,19.1453235053235,0.249461747108894,0.128163337142933,0.762762762762763,0.289107289107289,1.03778924960343,4.9011739011739,4.6980616980617,9.89052689052689,0.39579447446873,0.396485325054762,0.344373143196673,0.317355912061794,0.816816816816817,4.07644007644008,1.96259896259896,68.3517,108.029,97.6137333333333
"180","Torin Dorn","North Carolina State","Junior","4-Jun","SG",22.4,"G",2,65,228,71.3333333333333,98,12.2414267676768,0.0978502891617628,0.145045700609675,0.802083333333333,0.304292929292929,1.18578269162864,2.99431818181818,2.18244949494949,6.96022727272727,0.328419328419328,0.581098339719029,0.328960460853627,0.243754909662215,1.91824494949495,3.82544191919192,2.01325757575758,71.0472333333333,112.148333333333,105.143666666667
"181","Trae Young","Oklahoma","Freshman","2-Jun","PG",19.5,"G",1,32,290,328,274,28.29875,0.306992358319714,0.184416272803569,1.6875,0.25,1.18609185441941,8.5625,10.25,9.0625,0.359756097560976,0.493103448275862,0.44336569579288,0.530744336569579,0.4375,3.46875,1.78125,75.4786,109.605,105.925
"182","Tramaine Isabell","Drexel","Junior","5-Jun","PG",22.8,"G",1,28,279,147,174,20.8057142857143,0.16478989288657,0.137324910738808,1.21428571428571,0,1.16801973893664,6.21428571428571,5.25,9.96428571428571,0.340136054421769,0.544802867383513,0.408450704225352,0.345070422535211,1.07142857142857,6.42857142857143,1.85714285714286,69.0271,103.916,110.801
"183","Travis Munnings","ULM","Junior","6-Jun","F",23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","Tremaine Fraiser","Westchester","Sophomore","3-Jun","PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","Tremont Waters","LSU","Freshman","11-May","PG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","Trevon Duval","Duke","Freshman","3-Jun","PG",19.6,"G",1,37,239,107,89,13.1664864864865,0.424911733311438,0.209376796124477,1.45945945945946,0.135135135135135,0.986602970194205,2.40540540540541,2.89189189189189,6.45945945945946,0.289719626168224,0.489539748953975,0.257225433526012,0.309248554913295,0.540540540540541,1.43243243243243,2.40540540540541,69.67,118.735,97.7427
"187","Troy Brown","Oregon","Freshman","7-Jun","SG",18.6,"F",1,35,212,110,105,12.9771428571429,0.244385733157199,0.189343901365037,1.57142857142857,0.2,1.07550244432374,3,3.14285714285714,6.05714285714286,0.290909090909091,0.523584905660377,0.326086956521739,0.341614906832298,1.51428571428571,4.68571428571429,2.22857142857143,67.3466,110.497,102.548
"188","Tyler Cook","Iowa","Sophomore","9-Jun","PF/C",20.5,"F",2,60,295.666666666667,7.33333333333333,162.666666666667,14.4689562289562,0.101730092808414,0.172073116019019,0.646464646464647,0.519640852974186,1.19166323611943,5.20314253647587,0.240179573512907,9.46015712682379,0.178571428571429,0.571874943721073,0.535928181945881,0.0253099899117598,2.10886644219978,4.18181818181818,2.58473625140292,70.6112,111.833333333333,107.778
"189","Tyler Davis","Texas A&M","Junior","10-Jun","C",20.9,"C",3,102,291,12.8333333333333,160,13.2266002730841,0.091583035063025,0.163716862355141,0.425311486601809,1.18735705751835,1.27119209585001,4.73722478238607,0.3678955453149,8.61333418672128,0.14,0.619919312934147,0.541975456788629,0.03675052100935,3.26938897422768,4.56165727939921,2.60724953063663,67.4537,108.188166666667,97.7423333333333
"190","Tyler Hall","Montana State","Junior","4-Jun","SG",21,"G",3,94,192.166666666667,263.5,123.833333333333,18.1440456989247,0.143504158524428,0.103830464126354,0.907930107526882,0.361559139784946,1.19945409861606,3.93884408602151,8.40591397849462,6.12365591397849,0.400696247344819,0.490722620859607,0.26872501137207,0.580020329882892,0.687836021505376,3.85114247311828,2.03293010752688,69.3539833333333,103.361166666667,110.444166666667
"191","Tyus Battle","Syracuse","Sophomore","7-Jun","SG/SF",20.5,"G",2,71,274.333333333333,214,162.333333333333,17.3426073131955,0.118706526395098,0.111284924195764,1.40434552199258,0.204557498675146,1.09107325199632,4.45813460519343,5.91414944356121,7.51695813460519,0.336735040990577,0.474759660135975,0.327645051194539,0.458475540386803,0.414149443561208,2.23767885532591,1.98039215686275,64.2202333333333,106.881333333333,99.4486666666667
"192","Udoka Azubuike","Kansas","Sophomore","11-Jun","C",18.6,"C",1,36,274,0,108,10.6811111111111,0.0624154790388016,0.163840632476854,0.555555555555556,1.66666666666667,1.45247574023389,3,0,7.61111111111111,0,0.77007299270073,0.394160583941606,0,2.41666666666667,4.58333333333333,3,68.7634,115.458,102.324
"193","Victor Lewis","West Texas A&M","Junior","5-Jun","SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","Vince Edwards","Purdue","Senior","8-Jun","SF/PF",22,"F",4,138,218.5,116,97.7,12.620329004329,0.238507725753299,0.142604082894588,0.522077922077922,0.505108225108225,1.1766550533044,2.8004329004329,3.32969696969697,6.26692640692641,0.400402225893488,0.515075927634601,0.288551337719083,0.34883978721621,1.93679653679654,4.0621645021645,1.92406926406926,67.59011,116.6883,95.3
"195","Wendell Carter Jr.","Duke","Freshman","10-Jun","C",18.9,"F",1,37,273,46,168,12.6464864864865,0.158146691742178,0.160283809198154,0.810810810810811,2.05405405405405,1.27506871627812,4.54054054054054,1.24324324324324,7.37837837837838,0.41304347826087,0.586080586080586,0.526645768025078,0.144200626959248,2.94594594594595,6.10810810810811,2.83783783783784,69.67,118.735,97.7427
"196","Wenyen Gabriel","Kentucky","Sophomore","9-Jun","PF",21,"F",2,75,89,91.6666666666667,55.6666666666667,6.49716453295401,0.0938414593159895,0.152116542293604,0.637031768610716,1.01896633475581,1.0917956963621,1.49146514935989,2.46254148885728,2.38525367472736,0.369971049216332,0.486533074768369,0.313383180134449,0.500605935885124,1.70625889046942,3.47534376481745,2.83428165007112,69.8467666666667,112.783666666667,97.4775333333333
"197","Yankuba Sima","Oklahoma State","Junior","11-Jun","C",21.7,"F",1,27,81,1,40,4.87407407407407,0.0683890577507599,0.243161094224924,0.481481481481481,1.07407407407407,0.993975903614458,1.48148148148148,0.037037037037037,3,0,0.506172839506173,0.48780487804878,0.0121951219512195,1.44444444444444,1.62962962962963,2.48148148148148,68.8797,107.307,102.77
"198","Yoeli Childs","BYU","Sophomore","8-Jun","C",20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","Zach Hankins","Xavier","Junior","10-Jun","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","Zach Johnson","Florida Gulf Coast","Junior","9-Jun","G",21.6,"G",3,103,233,152.166666666667,112.333333333333,15.0578701298701,0.205941923176893,0.161506272241794,1.6021645021645,0.283116883116883,1.0920696636538,3.27070707070707,4.43823953823954,6.77258297258297,0.374052690491531,0.481067496300359,0.297726739325807,0.389534398731929,0.448484848484848,2.55757575757576,2.2015873015873,68.9340833333333,109.0125,102.05155
"201","Zane Martin","Towson","Sophomore","4-Jun","G",NA,"G",2,65,241.666666666667,142.333333333333,123.666666666667,15.6083838383838,0.137331319588779,0.135342992217878,0.743055555555555,0.14520202020202,1.07070164335154,3.84911616161616,4.43118686868687,7.51641414141414,0.360037668583729,0.476333699654887,0.316108246372916,0.359299266029636,0.516414141414141,2.4135101010101,1.81944444444444,67.9289666666667,107.092333333333,102.789
"202","Zhaire Smith","Texas Tech","Freshman","5-Jun","SF",18.8,"G",1,37,237,40,127,10.1048648648649,0.173852573018081,0.109660853749866,1.13513513513514,1.05405405405405,1.25270367700072,3.43243243243243,1.08108108108108,6.40540540540541,0.45,0.573839662447257,0.458483754512635,0.144404332129964,2.24324324324324,2.75675675675676,1.81081081081081,66.7169,108.468,94.5454
